date,retail_recreation,grocery_pharmacy,parks,transit,workplaces,residential,TMAX_C,TMIN_C,TAVG_C,PRCP_mm,AWND,WT01,WT02,WT08,CO_mean_ppm,CO_median_ppm,CO_max_ppm,AQI_mean_CO,NO2_mean_ppb,NO2_median_ppb,NO2_max_ppb,AQI_mean_NO2,NO2_first_max_hour_mode,PM25_mean_ugm3,PM25_median_ugm3,PM25_max_ugm3,AQI_mean_PM25
2020-08-29,-32.0,-10.0,-12.0,-34.0,-21.0,8.0,26.666666666666664,17.22222222222222,21.944444444444443,0.0,2.01,0,0,1,0.2011363636363636,0.233333,0.35,2.727272727272727,7.3552658,6.816667,14.908333,12.0,6,9.471428571428572,9.4,13.3,48.85714285714285
2020-08-30,-31.0,-13.0,-2.0,-37.0,-22.0,6.0,26.11111111111111,17.22222222222222,21.666666666666668,0.0,2.01,0,0,1,0.1753787272727272,0.2,0.3,1.9090909090909087,5.566280133333334,5.095833,10.1625,8.866666666666667,1,8.928571428571429,9.0,11.8,47.42857142857143
2020-08-31,-30.0,-15.0,-10.0,-41.0,-40.0,13.0,25.0,17.77777777777778,21.38888888888889,0.0,1.79,0,0,1,0.2015152727272727,0.229167,0.2875,2.636363636363636,8.338695733333333,7.216667,21.9,15.333333333333334,6,10.178571428571429,9.7,13.7,52.71428571428572
2020-09-01,-29.0,-11.0,-7.0,-38.0,-41.0,14.0,26.11111111111111,18.33333333333333,22.22222222222222,0.0,2.24,0,0,0,0.180303,0.2,0.2875,2.4545454545454546,8.078876866666667,7.466667,22.770833,14.133333333333333,8,9.37142857142857,8.7,12.4,48.71428571428572
2020-09-02,-29.0,-13.0,-7.0,-39.0,-41.0,14.0,26.666666666666664,17.22222222222222,21.944444444444443,0.0,1.12,0,0,1,0.2178031818181818,0.241667,0.354167,2.909090909090909,10.911928933333334,9.304167,28.979167,18.53333333333333,5,10.571428571428571,10.3,11.8,53.42857142857143
2020-09-03,-28.0,-11.0,-10.0,-38.0,-41.0,14.0,28.88888888888889,18.33333333333333,23.61111111111111,0.0,1.12,0,0,1,0.2922459090909091,0.291667,0.483333,4.454545454545454,13.747867266666669,14.175,23.770833,24.6,6,14.758333333333333,13.7,22.7,61.5
2020-09-04,-29.0,-8.0,-10.0,-38.0,-41.0,13.0,30.555555555555557,18.88888888888889,24.72222222222222,0.0,1.57,0,0,1,0.4005681818181818,0.404167,0.670833,6.181818181818182,17.033225866666665,17.204167,28.5375,33.8,7,19.042857142857144,19.2,21.5,69.57142857142857
2020-09-05,-35.0,-10.0,-22.0,-37.0,-26.0,8.0,37.22222222222222,20.555555555555557,28.88888888888889,0.0,1.12,0,0,1,0.4371213636363636,0.4375,0.791667,6.818181818181818,17.571171733333333,16.741667,30.504167,31.933333333333334,23,21.057142857142857,21.4,24.9,73.14285714285714
2020-09-06,-35.0,-16.0,-13.0,-42.0,-26.0,6.0,43.888888888888886,25.0,34.44444444444444,0.0,1.12,0,0,1,0.4488635454545454,0.4125,0.795833,8.181818181818182,13.799836066666666,15.2875,24.635714,25.73333333333333,0,18.384615384615383,19.3,24.8,68.15384615384616
2020-09-07,-32.0,-14.0,-3.0,-53.0,-73.0,20.0,30.555555555555557,22.22222222222222,26.38888888888889,0.0,1.12,0,0,1,0.3621211818181818,0.3625,0.516667,6.0,8.76620676923077,8.316667,13.9,19.846153846153847,6,24.7,14.8,73.9,78.66666666666667
2020-09-08,-30.0,-13.0,-17.0,-39.0,-42.0,14.0,26.666666666666664,21.666666666666668,24.166666666666664,0.0,1.12,0,0,1,0.2343749166666666,0.2166664999999999,0.35,3.333333333333333,9.2156314,6.9125,35.466667,16.266666666666666,23,19.216666666666665,13.8,45.9,71.0
2020-09-09,-31.0,-14.0,-15.0,-40.0,-41.0,14.0,28.33333333333333,19.444444444444443,23.88888888888889,0.0,1.79,1,0,1,0.3399883333333333,0.360417,0.611111,5.666666666666667,14.133054266666669,13.270833,32.979167,25.466666666666665,22,14.966666666666669,14.1,33.0,61.083333333333336
2020-09-10,-31.0,-15.0,-24.0,-40.0,-41.0,15.0,26.666666666666664,17.22222222222222,21.944444444444443,0.0,0.22,1,0,1,0.6059739166666667,0.6513884999999999,0.975,10.083333333333334,23.9848292,22.629167,37.241667,36.333333333333336,10,18.257142857142856,18.3,31.5,67.71428571428571
2020-09-11,-31.0,-13.0,-23.0,-40.0,-39.0,14.0,28.88888888888889,16.666666666666668,22.77777777777778,0.0,1.12,1,0,1,0.8793793333333334,0.93125,1.415789,13.416666666666666,24.5322915625,24.89375,41.7,41.6875,11,37.8875,39.75,48.7,108.875
2020-09-12,-32.0,-11.0,-31.0,-36.0,-20.0,9.0,27.77777777777778,17.22222222222222,22.5,0.0,1.12,0,0,1,0.9454860833333334,1.0729165,1.366667,14.166666666666666,21.760846875,21.7,33.125,38.125,9,53.306666666666665,55.0,102.7,139.0
2020-09-13,-31.0,-14.0,-22.0,-39.0,-22.0,7.0,29.444444444444443,16.11111111111111,22.77777777777778,0.0,1.12,1,0,1,0.8273954615384616,0.854167,1.1375,11.846153846153848,15.42530575,13.933333,24.829167,23.6875,8,45.4625,47.150000000000006,52.1,126.5
2020-09-14,-30.0,-15.0,-20.0,-41.0,-38.0,13.0,30.0,16.666666666666668,23.33333333333333,0.0,0.89,0,0,1,0.9410256923076924,0.945833,1.279167,14.0,20.8440556875,19.8833335,37.7625,40.1875,7,58.125,59.3,66.5,149.625
2020-09-15,-30.0,-13.0,-19.0,-41.0,-39.0,14.0,30.555555555555557,17.22222222222222,23.88888888888889,0.0,1.57,0,0,1,0.8874999230769232,0.891667,1.270833,13.076923076923077,23.5324618125,22.65625,49.704348,43.5,8,57.93846153846154,56.7,74.1,146.3846153846154
2020-09-16,-30.0,-15.0,-16.0,-41.0,-39.0,14.0,33.888888888888886,17.22222222222222,25.555555555555557,0.0,1.12,0,0,1,0.7831196153846154,0.916667,1.083333,13.384615384615383,24.851439000000003,24.154167,52.870833,48.4,7,42.94444444444444,43.0,60.0,118.55555555555556
2020-09-17,-30.0,-15.0,-17.0,-41.0,-40.0,14.0,33.888888888888886,17.22222222222222,25.555555555555557,0.0,1.12,0,0,1,0.574787,0.60625,0.8,9.833333333333334,23.626156,25.160417,41.316667,41.25,9,22.457142857142856,21.3,28.5,75.85714285714286
2020-09-18,-30.0,-13.0,-17.0,-40.0,-38.0,13.0,35.55555555555556,18.88888888888889,27.22222222222222,0.0,1.57,0,0,1,0.5369211666666667,0.5916665,0.845833,8.75,22.4187366875,20.9020835,33.7875,41.1875,6,20.642857142857142,20.25,27.7,72.42857142857143
2020-09-19,-31.0,-10.0,-19.0,-35.0,-20.0,7.0,30.555555555555557,18.88888888888889,24.72222222222222,0.0,1.12,0,0,1,0.4454860833333333,0.4916665,0.683333,6.833333333333333,14.0137115,13.01875,23.2125,24.25,23,13.414285714285716,12.9,15.3,59.285714285714285
2020-09-20,-30.0,-15.0,-10.0,-38.0,-21.0,6.0,27.77777777777778,16.666666666666668,22.22222222222222,0.0,1.12,1,0,1,0.4246527499999999,0.4375,0.5875,6.75,10.03908525,9.685417,14.870833,19.4375,0,15.2,15.1,18.4,62.42857142857143
2020-09-21,-29.0,-16.0,-16.0,-42.0,-39.0,13.0,27.22222222222222,18.88888888888889,23.055555555555557,0.0,1.57,0,0,1,0.3649305833333333,0.3895834999999999,0.441667,5.166666666666667,11.0665080625,11.91875,17.045833,19.0625,5,16.175,15.9,23.0,64.25
2020-09-22,-30.0,-15.0,-17.0,-41.0,-39.0,14.0,27.77777777777778,18.33333333333333,23.055555555555557,0.0,1.12,0,0,1,0.3666665833333333,0.4020835,0.479167,5.5,13.2923585,12.38125,30.075,23.1875,10,15.728571428571428,15.5,20.9,63.42857142857143
2020-09-23,-30.0,-16.0,-16.0,-42.0,-39.0,14.0,29.444444444444443,17.22222222222222,23.33333333333333,0.0,0.89,1,0,1,0.4276619166666667,0.4305555,0.625,6.583333333333333,17.1826280625,15.966369,34.970833,29.3125,6,15.87142857142857,15.1,24.5,63.57142857142857
2020-09-24,-31.0,-16.0,-20.0,-42.0,-39.0,14.0,30.555555555555557,17.22222222222222,23.88888888888889,0.0,0.67,1,0,1,0.4817131666666667,0.5208335,0.641667,7.583333333333333,19.3318598125,18.9083335,28.6875,36.0625,7,15.842857142857143,14.0,32.7,63.57142857142857
2020-09-25,-30.0,-13.0,-19.0,-41.0,-37.0,13.0,27.77777777777778,18.88888888888889,23.33333333333333,0.0,0.89,1,0,1,0.39166675,0.425,0.575,5.916666666666667,14.0217730625,13.76875,22.295833,25.6875,0,12.033333333333331,11.75,14.4,56.66666666666666
2020-09-26,-31.0,-11.0,-21.0,-36.0,-18.0,7.0,27.22222222222222,18.88888888888889,23.055555555555557,0.0,0.89,1,0,1,0.3475695,0.372917,0.454167,4.916666666666667,9.5761095625,8.997917000000001,13.820833,18.5,0,14.471428571428572,12.7,25.0,61.0
2020-09-27,-30.0,-15.0,-12.0,-39.0,-20.0,6.0,27.77777777777778,20.0,23.88888888888889,0.0,1.34,0,0,1,0.2972220833333333,0.320833,0.408333,4.333333333333333,6.2066123125,6.2737315,11.275,10.6875,0,14.15,13.95,20.0,60.333333333333336
2020-09-28,-29.0,-16.0,-18.0,-42.0,-39.0,12.0,30.0,18.88888888888889,24.444444444444443,0.0,1.12,1,0,1,0.34375,0.38125,0.479167,5.5,13.8277059375,13.0354165,31.558333,24.375,9,16.585714285714285,16.8,21.2,64.85714285714286
2020-09-29,-31.0,-15.0,-21.0,-42.0,-39.0,13.0,33.888888888888886,18.88888888888889,26.38888888888889,0.0,1.34,1,0,1,0.3743055833333333,0.4,0.570833,6.0,17.6792923125,16.197192,35.495833,32.5,20,12.55714285714286,11.9,18.1,56.57142857142857
2020-09-30,-30.0,-14.0,-21.0,-42.0,-39.0,13.0,39.44444444444444,20.0,29.72222222222222,0.0,1.12,0,0,1,0.4725695,0.4875,0.804167,8.0,23.141881875,23.356250000000003,49.4375,43.875,7,14.385714285714286,14.1,18.7,61.07142857142857
2020-10-01,-29.0,-11.0,-22.0,-39.0,-38.0,14.0,38.333333333333336,20.0,29.166666666666664,0.0,0.89,0,0,1,0.53761575,0.5375000000000001,0.825,8.916666666666666,23.9403351875,22.8925595,36.479167,41.5,8,17.985714285714288,18.0,23.4,67.57142857142857
2020-10-02,-30.0,-11.0,-22.0,-38.0,-37.0,13.0,37.22222222222222,21.11111111111111,29.166666666666664,0.0,0.67,0,0,1,0.5373843333333334,0.578472,0.741667,7.916666666666667,23.229707,22.6854165,34.2375,40.5625,7,20.571428571428573,20.5,26.8,72.14285714285714
2020-10-03,-30.0,-8.0,-23.0,-32.0,-19.0,7.0,34.44444444444444,20.0,27.22222222222222,0.0,0.89,0,0,1,0.6006945,0.614583,0.7875,8.833333333333334,18.099615,17.7354165,29.266667,34.6875,0,25.116666666666664,23.75,39.8,81.0
2020-10-04,-30.0,-12.0,-17.0,-35.0,-20.0,6.0,34.44444444444444,18.88888888888889,26.666666666666664,0.0,0.45,1,0,1,0.60659725,0.6458335,0.820833,8.416666666666666,15.837703875,15.69375,25.025,28.0625,21,40.65714285714286,41.6,46.0,113.85714285714286
2020-10-05,-29.0,-14.0,-21.0,-39.0,-38.0,12.0,32.22222222222222,18.88888888888889,25.555555555555557,0.0,0.67,1,0,1,0.6469565833333334,0.6770835,0.983333,9.333333333333334,21.684484625,21.19375,42.904167,37.875,7,36.32857142857143,35.9,43.4,103.57142857142856
2020-10-06,-30.0,-13.0,-19.0,-40.0,-39.0,13.0,31.11111111111111,17.22222222222222,24.166666666666664,0.0,0.22,1,0,1,0.6130208333333333,0.671875,0.875,9.0,23.0993844375,22.2375,40.729167,39.5625,8,31.214285714285715,30.95,39.9,92.78571428571428
2020-10-07,-31.0,-15.0,-18.0,-41.0,-39.0,13.0,26.666666666666664,17.22222222222222,21.944444444444443,0.0,1.34,1,1,1,0.4974265,0.51875,0.720833,7.5,17.075645375,17.114583,27.970833,34.9375,8,23.842857142857145,23.7,26.8,78.14285714285714
2020-10-08,-30.0,-14.0,-19.0,-40.0,-39.0,14.0,25.0,18.33333333333333,21.666666666666668,0.0,1.34,0,0,1,0.29159725,0.30625,0.353333,4.166666666666667,8.4576831875,8.041369,19.585,15.6875,23,18.6,18.8,22.8,68.85714285714286
2020-10-09,-30.0,-13.0,-20.0,-39.0,-37.0,13.0,23.88888888888889,17.77777777777778,20.83333333333333,0.0,1.34,0,0,1,0.289808,0.316667,0.358333,4.083333333333333,9.502821125,8.5291665,23.825,16.5625,4,16.033333333333335,16.65,18.5,63.91666666666666
2020-10-10,-30.0,-11.0,-22.0,-33.0,-17.0,7.0,25.0,18.88888888888889,21.944444444444443,0.0,0.67,0,0,1,0.2493055833333333,0.283333,0.325,2.833333333333333,6.7708220625,6.50625,9.875,12.6875,23,10.285714285714286,10.9,12.4,52.42857142857143
2020-10-11,-30.0,-14.0,-13.0,-35.0,-19.0,6.0,26.11111111111111,17.22222222222222,21.666666666666668,0.0,1.34,0,0,0,0.2895831666666666,0.320833,0.425,5.0,9.3774683125,9.297917,14.766667,15.8125,22,8.471428571428572,8.1,11.4,45.42857142857143
2020-10-12,-29.0,-15.0,-17.0,-41.0,-41.0,13.0,32.22222222222222,17.22222222222222,24.72222222222222,0.0,0.89,0,0,0,0.4027776666666667,0.4333329999999999,0.608333,6.416666666666667,19.3300951875,20.0229165,39.316667,34.5625,9,13.184615384615386,12.5,17.7,58.53846153846154
2020-10-13,-30.0,-14.0,-17.0,-39.0,-39.0,13.0,34.44444444444444,18.33333333333333,26.38888888888889,0.0,1.12,0,0,1,0.4846989166666666,0.511111,0.85,7.916666666666667,23.969855875,23.4354165,48.304167,42.0,8,15.4,15.9,20.7,63.0
2020-10-14,-30.0,-15.0,-16.0,-39.0,-38.0,14.0,33.888888888888886,17.77777777777778,25.83333333333333,0.0,0.89,0,0,0,0.5437500833333334,0.5458335000000001,1.0375,9.083333333333334,26.6007958125,25.912798,39.920833,45.375,8,18.65714285714285,18.9,22.3,69.0
2020-10-15,-30.0,-14.0,-19.0,-37.0,-38.0,14.0,33.333333333333336,18.88888888888889,26.11111111111111,0.0,1.34,0,0,0,0.5422454166666667,0.6138889999999999,0.775,8.083333333333334,27.2128833125,25.7291665,57.2875,46.5625,23,18.48333333333333,19.15,22.7,68.58333333333333
2020-10-16,-30.0,-12.0,-19.0,-36.0,-37.0,13.0,33.333333333333336,18.33333333333333,25.83333333333333,0.0,0.89,0,0,1,0.5274305,0.5791665,0.841667,8.25,24.3606483125,24.8578805,38.054167,39.3125,8,13.842857142857142,14.0,17.7,59.57142857142857
2020-10-17,-31.0,-11.0,-20.0,-30.0,-18.0,7.0,30.555555555555557,18.88888888888889,24.72222222222222,0.0,1.12,1,0,1,0.4836806666666666,0.5333330000000001,0.75,8.166666666666666,16.2823256875,16.9375,24.616667,30.5,0,13.014285714285716,13.3,16.6,58.0
2020-10-18,-29.0,-14.0,-13.0,-32.0,-19.0,6.0,27.22222222222222,18.33333333333333,22.77777777777778,0.0,1.12,1,0,1,0.38958325,0.4354165,0.570833,5.666666666666667,11.374150875,11.279167,17.808333,19.3125,5,18.6,19.0,23.8,68.61538461538461
2020-10-19,-30.0,-16.0,-19.0,-38.0,-38.0,12.0,25.555555555555557,17.77777777777778,21.666666666666668,0.0,1.12,0,0,1,0.3260416666666667,0.36875,0.479167,4.75,12.42351675,12.2645835,18.870833,20.0,8,13.657142857142857,13.0,18.3,59.42857142857143
2020-10-20,-30.0,-15.0,-18.0,-37.0,-38.0,13.0,25.555555555555557,18.33333333333333,21.944444444444443,0.0,1.34,0,0,1,0.32916675,0.358333,0.458333,4.833333333333333,13.574384133333334,12.770833,25.354167,20.33333333333333,8,19.416666666666668,18.75,26.4,70.16666666666667
2020-10-21,-30.0,-15.0,-17.0,-38.0,-38.0,13.0,23.88888888888889,18.88888888888889,21.38888888888889,0.0,0.89,0,0,1,0.3543164166666666,0.375,0.441667,5.166666666666667,12.56734375,12.63125,22.033333,20.0625,8,25.845454545454547,26.1,35.4,82.27272727272727
2020-10-22,-30.0,-15.0,-19.0,-37.0,-38.0,14.0,22.22222222222222,17.77777777777778,20.0,0.0,0.45,0,0,1,0.27465275,0.285417,0.3625,4.0,10.4522531875,10.924275000000002,15.083333,20.5625,21,11.533333333333331,10.55,15.9,55.66666666666666
2020-10-23,-30.0,-13.0,-21.0,-37.0,-37.0,13.0,22.77777777777778,17.22222222222222,20.0,0.0,1.12,0,0,1,0.2802083333333333,0.295833,0.325,4.083333333333333,10.295720125,9.4020835,18.170833,17.6875,0,10.7,9.4,14.7,53.333333333333336
2020-10-24,-31.0,-11.0,-24.0,-32.0,-18.0,7.0,21.666666666666668,18.33333333333333,20.0,0.0,0.89,0,0,0,0.2208335,0.2083335,0.3,3.1666666666666665,7.9327445625,7.5270835,18.854167,15.875,6,7.923076923076923,7.8,10.1,43.61538461538461
2020-10-25,-30.0,-14.0,-23.0,-34.0,-19.0,6.0,21.11111111111111,15.555555555555555,18.33333333333333,0.0,1.34,0,0,0,0.17465275,0.18125,0.241667,2.583333333333333,6.000837875,5.735417,10.004167,12.8125,23,6.6000000000000005,6.2,8.8,36.333333333333336
2020-10-26,-29.0,-15.0,-27.0,-38.0,-37.0,12.0,22.77777777777778,13.333333333333332,18.055555555555557,0.0,0.67,0,0,1,0.2944445833333333,0.25625,0.616667,5.75,15.305245625,15.2520835,29.575,33.625,19,24.85,27.15,30.2,80.16666666666667
2020-10-27,-29.0,-14.0,-24.0,-37.0,-38.0,13.0,25.0,11.11111111111111,18.055555555555557,0.0,1.34,0,0,1,0.5382576363636363,0.5125,1.083333,8.818181818181818,22.22126575,20.666667,51.775,40.125,8,38.58181818181818,46.8,61.8,110.1818181818182
2020-10-28,-28.0,-14.0,-19.0,-39.0,-37.0,13.0,25.0,12.777777777777777,18.88888888888889,0.0,1.34,0,0,1,0.5218751666666667,0.4958335,0.816667,8.083333333333334,23.80218625,21.5541665,44.495833,37.8125,7,22.21666666666667,23.2,33.5,74.0
2020-10-29,-28.0,-13.0,-20.0,-39.0,-38.0,13.0,28.33333333333333,13.333333333333332,20.83333333333333,0.0,0.67,0,0,0,0.5892361666666667,0.5854165,1.1,9.333333333333334,29.4982244375,26.995833500000003,58.245833,46.75,8,22.8,24.85,31.1,75.83333333333333
2020-10-30,-27.0,-8.0,-19.0,-37.0,-36.0,12.0,28.33333333333333,12.777777777777777,20.555555555555557,0.0,0.45,0,0,1,0.6596645,0.691667,1.075,11.0,29.130258125,31.2083335,43.925,45.1875,11,17.9,19.0,23.4,67.07692307692308
2020-10-31,-30.0,-3.0,-24.0,-30.0,-17.0,6.0,28.88888888888889,12.777777777777777,20.83333333333333,0.0,0.45,0,0,1,0.6309026666666667,0.620833,1.095833,10.083333333333334,23.9795176875,24.1875,39.6375,38.8125,9,19.73333333333333,20.75,29.2,70.33333333333333
2020-11-01,-29.0,-14.0,-18.0,-34.0,-19.0,6.0,29.444444444444443,13.88888888888889,21.666666666666668,0.0,1.12,1,1,1,0.6204860833333333,0.6270830000000001,0.904167,10.333333333333334,20.429393125,20.233333,33.208333,35.875,0,17.17142857142857,18.3,23.1,64.85714285714286
2020-11-02,-28.0,-12.0,-17.0,-39.0,-37.0,12.0,24.444444444444443,14.444444444444445,19.444444444444443,0.0,1.12,1,1,1,0.5701388333333334,0.5875,0.870833,9.25,23.456062625,24.6875,36.25,35.1875,8,17.625,16.450000000000003,24.7,66.91666666666667
2020-11-03,-29.0,-13.0,-15.0,-41.0,-39.0,14.0,25.0,15.555555555555555,20.27777777777778,0.0,0.45,1,0,1,0.5354134166666666,0.5344365,0.745833,7.416666666666667,23.37345333333333,24.125,34.009091,33.733333333333334,7,31.557142857142857,35.3,40.6,94.28571428571428
2020-11-04,-32.0,-18.0,-24.0,-43.0,-39.0,15.0,27.22222222222222,13.88888888888889,20.555555555555557,0.0,1.12,1,0,1,0.6206018333333333,0.652778,1.0375,9.5,26.25611892857143,25.9113635,39.591667,43.785714285714285,19,26.728571428571428,30.0,32.7,83.71428571428571
2020-11-05,-31.0,-16.0,-24.0,-42.0,-38.0,14.0,32.77777777777778,15.0,23.88888888888889,0.0,0.67,0,0,0,0.614789,0.585,1.254167,11.0,30.534011333333336,27.783333,57.55,44.6,17,15.521428571428572,16.05,23.8,61.785714285714285
2020-11-06,-30.0,-15.0,-27.0,-41.0,-36.0,14.0,24.444444444444443,14.444444444444445,19.444444444444443,0.0,2.46,1,0,1,0.4693181818181818,0.495833,0.775,10.636363636363637,12.702412733333334,12.491667,20.858333,30.53333333333333,0,12.114285714285714,12.6,13.2,56.85714285714285
2020-11-07,-34.0,-14.0,-52.0,-42.0,-21.0,11.0,16.666666666666668,11.666666666666666,14.166666666666666,2.794,2.91,0,0,0,0.176894,0.191667,0.225,2.909090909090909,5.850000071428572,5.0270835,13.125,13.714285714285714,23,4.9,4.6,7.0,27.428571428571427
2020-11-08,-31.0,-16.0,-40.0,-41.0,-20.0,8.0,16.666666666666668,9.444444444444445,13.055555555555555,0.0,3.8,0,0,0,0.2477272727272727,0.229167,0.370833,4.090909090909091,6.060416785714286,5.2395835,11.741667,14.285714285714286,0,7.258333333333333,6.9,12.1,39.25
2020-11-09,-29.0,-17.0,-31.0,-42.0,-37.0,13.0,17.77777777777778,8.333333333333334,13.055555555555555,0.0,1.12,0,0,1,0.29847225,0.291667,0.4,5.166666666666667,14.538111,14.98,20.795833,27.6,20,8.957142857142857,9.0,12.4,46.85714285714285
2020-11-10,-29.0,-14.0,-28.0,-42.0,-38.0,13.0,19.444444444444443,8.333333333333334,13.88888888888889,0.0,1.57,0,0,0,0.415892,0.4125,0.716667,7.0,19.645974,22.725,26.175,32.13333333333333,20,11.528571428571428,11.9,15.6,54.0
2020-11-11,-25.0,-13.0,-17.0,-44.0,-44.0,15.0,20.0,8.333333333333334,14.166666666666666,0.0,1.12,0,0,1,0.5482639166666666,0.552083,0.916667,8.666666666666666,25.070187875,24.48125,42.7,35.4375,21,14.241666666666667,14.45,19.5,60.083333333333336
2020-11-12,-30.0,-16.0,-29.0,-43.0,-38.0,14.0,21.11111111111111,8.333333333333334,14.72222222222222,0.0,1.12,0,0,1,0.60410525,0.583333,1.008333,9.75,25.337846375,25.0440215,45.133333,37.6875,21,18.9,20.7,26.2,69.42857142857143
2020-11-13,-30.0,-14.0,-28.0,-41.0,-36.0,14.0,20.0,9.444444444444445,14.72222222222222,0.0,0.67,0,0,0,0.6045996666666666,0.5729165,1.05,9.166666666666666,25.4134120625,25.25875,36.454167,36.8125,0,18.714285714285715,20.5,23.5,68.85714285714286
2020-11-14,-31.0,-13.0,-30.0,-36.0,-17.0,8.0,20.0,10.555555555555555,15.277777777777777,0.0,1.57,0,0,1,0.5406335454545454,0.6,0.695833,9.636363636363637,19.4733015625,22.1041665,26.6125,32.3125,20,15.925,16.5,22.7,63.16666666666666
2020-11-15,-29.0,-14.0,-18.0,-38.0,-18.0,6.0,29.444444444444443,11.11111111111111,20.27777777777778,0.0,1.12,0,0,1,0.5542945,0.5458335,1.3375,10.583333333333334,18.834024125,22.791667,28.466667,32.125,18,18.357142857142858,21.1,27.3,67.28571428571429
2020-11-16,-30.0,-15.0,-25.0,-43.0,-37.0,12.0,32.77777777777778,15.0,23.88888888888889,0.0,2.01,0,0,0,0.4535256923076923,0.475,0.791667,8.923076923076923,24.636254625,25.9708335,41.321739,42.625,20,10.328571428571427,10.0,13.8,51.71428571428572
2020-11-17,-30.0,-14.0,-25.0,-42.0,-38.0,14.0,26.666666666666664,12.22222222222222,19.444444444444443,0.0,0.67,1,0,1,0.6066868461538462,0.579167,1.116667,10.307692307692308,26.641501066666667,28.554167,35.654167,40.8,8,13.285714285714286,13.85,17.7,57.285714285714285
2020-11-18,-30.0,-14.0,-27.0,-43.0,-38.0,14.0,20.0,12.22222222222222,16.11111111111111,0.0,0.89,1,0,1,0.4256410769230769,0.391667,0.720833,7.615384615384615,16.046596785714286,17.072916499999998,28.220833,26.571428571428573,0,7.783333333333334,7.5,12.5,40.0
2020-11-19,-30.0,-13.0,-29.0,-43.0,-38.0,14.0,20.555555555555557,12.22222222222222,16.38888888888889,0.0,1.34,1,0,1,0.3923610833333333,0.4,0.583333,6.75,15.944601533333334,16.341667,26.404167,27.0,18,11.75,13.25,15.4,51.833333333333336
2020-11-20,-31.0,-11.0,-30.0,-42.0,-36.0,14.0,23.88888888888889,10.555555555555555,17.22222222222222,0.0,0.45,1,0,1,0.6087212307692307,0.633333,0.908333,9.76923076923077,25.570229533333336,28.070833,36.920833,40.6,17,18.441666666666663,20.3,29.0,68.16666666666667
2020-11-21,-32.0,-10.0,-32.0,-37.0,-16.0,8.0,25.555555555555557,11.11111111111111,18.33333333333333,0.0,0.89,1,0,1,0.688140923076923,0.695833,1.245833,11.76923076923077,24.304601533333333,26.395833,37.6,36.93333333333333,19,22.571428571428573,25.4,32.9,75.0
2020-11-22,-30.0,-13.0,-25.0,-40.0,-17.0,7.0,22.77777777777778,11.11111111111111,16.944444444444443,0.0,0.45,0,0,1,0.6782051538461539,0.6375,1.383333,11.307692307692308,21.043659533333333,23.179167,30.179167,31.8,20,23.52857142857143,24.2,36.4,75.85714285714286
2020-11-23,-27.0,-10.0,-29.0,-43.0,-39.0,12.0,18.33333333333333,11.666666666666666,15.0,0.0,0.89,1,1,1,0.5246528333333333,0.5333335,0.754167,9.083333333333334,19.034504625,20.35,29.9,27.5,20,19.835714285714285,20.75,28.0,69.85714285714286
2020-11-24,-24.0,-4.0,-24.0,-41.0,-40.0,13.0,21.11111111111111,11.11111111111111,16.11111111111111,0.0,0.22,1,0,1,0.4962215,0.527083,0.654167,7.916666666666667,20.816499625,19.7720835,34.591667,33.75,21,17.514285714285712,19.3,20.2,66.0
2020-11-25,-20.0,8.0,-26.0,-40.0,-42.0,12.0,18.88888888888889,9.444444444444445,14.166666666666666,0.0,1.12,1,1,1,0.6069444166666667,0.6229169999999999,0.979167,9.75,21.890704125,21.5875,43.370833,34.3125,8,20.52857142857143,22.6,25.0,72.28571428571429
2020-11-26,-62.0,-17.0,-38.0,-62.0,-78.0,25.0,20.555555555555557,10.0,15.277777777777777,0.0,0.89,1,0,1,0.44409725,0.4375,0.741667,8.083333333333334,12.33783975,13.1270835,19.975,24.1875,0,16.791666666666668,16.799999999999997,27.0,63.16666666666666
2020-11-27,-40.0,-27.0,-29.0,-54.0,-63.0,22.0,20.555555555555557,6.666666666666666,13.61111111111111,0.0,1.12,0,0,0,0.4468749166666666,0.3833335,1.070833,7.833333333333333,16.6243434375,17.310417,33.529167,29.0625,19,16.02857142857143,15.5,27.8,61.0
2020-11-28,-39.0,-21.0,-36.0,-44.0,-26.0,11.0,23.33333333333333,8.333333333333334,15.833333333333332,0.0,1.79,0,0,0,0.4996528333333334,0.5208335,0.9125,9.083333333333334,19.390489125,20.3458335,35.808333,31.75,18,11.971428571428572,11.8,18.5,55.57142857142857
2020-11-29,-36.0,-21.0,-28.0,-42.0,-22.0,9.0,25.0,10.0,17.5,0.0,1.57,0,0,0,0.5343749999999999,0.5625,1.029167,10.166666666666666,19.3145380625,21.6083335,31.1,30.875,19,11.657142857142857,10.9,19.2,53.142857142857146
2020-11-30,-31.0,-17.0,-31.0,-44.0,-39.0,14.0,26.11111111111111,11.11111111111111,18.61111111111111,0.0,1.57,0,0,0,0.5870783846153846,0.616667,1.341667,9.384615384615383,25.17290525,26.502083,52.8875,39.625,18,15.3,16.2,21.4,60.85714285714285
2020-12-01,-31.0,-13.0,-29.0,-43.0,-40.0,15.0,26.11111111111111,8.88888888888889,17.5,0.0,0.22,0,0,1,0.6372221538461538,0.654167,1.533333,10.615384615384617,29.54145475,32.1833335,57.783333,42.9375,17,19.728571428571428,22.2,26.3,70.28571428571429
