date_local,CO_mean_ppm,CO_median_ppm,CO_max_ppm,AQI_mean
2021-02-25,0.34810500000000005,0.3716665,0.466667,5.666666666666667
2021-02-26,0.44189133333333336,0.395098,0.854167,7.333333333333333
2021-02-27,0.39201383333333334,0.3729165,0.595833,7.166666666666667
2021-02-28,0.346875,0.36250000000000004,0.608333,5.75
2021-03-01,0.36006933333333335,0.3666665,0.5,5.833333333333333
2021-03-02,0.4368055,0.41875,0.870833,7.333333333333333
2021-03-03,0.3983795833333333,0.40625,0.5375,6.75
2021-03-04,0.39722216666666665,0.3979165,0.6125,6.666666666666667
2021-03-05,0.4597220833333333,0.45208349999999997,0.670833,7.75
2021-03-06,0.36875016666666666,0.36875,0.4875,6.0
2021-03-07,0.27048625,0.241667,0.4875,3.8333333333333335
2021-03-08,0.23301276923076925,0.2125,0.483333,3.3076923076923075
2021-03-09,0.323718,0.316667,0.4375,5.538461538461538
2021-03-10,0.2419873076923077,0.2125,0.4,3.1538461538461537
2021-03-11,0.26863425,0.2520835,0.416667,4.0
2021-03-12,0.3621528333333333,0.34375,0.525,5.75
2021-03-13,0.3548611666666666,0.35625,0.541667,5.666666666666667
2021-03-14,0.2652776666666667,0.25,0.4625,4.083333333333333
2021-03-15,0.22222224999999998,0.2,0.416667,2.8333333333333335
2021-03-16,0.27604158333333334,0.26249999999999996,0.425,4.333333333333333
2021-03-17,0.4138685,0.4104165,0.604167,6.916666666666667
2021-03-18,0.39965266666666666,0.4104165,0.558333,6.5
2021-03-19,0.39941053846153846,0.429167,0.558333,6.846153846153846
2021-03-20,0.22051284615384617,0.229167,0.404167,3.1538461538461537
2021-03-21,0.28993050000000004,0.29375,0.433333,4.583333333333333
2021-03-22,0.32013874999999997,0.30833299999999997,0.4375,5.333333333333333
2021-03-23,0.2442235,0.24375,0.4,3.5
2021-03-24,0.25871218181818184,0.2375,0.4,3.8181818181818183
2021-03-25,0.22828833333333334,0.20625,0.429167,2.9166666666666665
2021-03-26,0.25381933333333334,0.245833,0.404167,3.8333333333333335
2021-03-27,0.3847221666666667,0.3875,0.504167,6.166666666666667
2021-03-28,0.4100694166666667,0.43125,0.666667,7.333333333333333
2021-03-29,0.4031250833333333,0.4,0.55,6.666666666666667
2021-03-30,0.27606216666666666,0.291667,0.429412,4.083333333333333
2021-03-31,0.38541675000000003,0.385417,0.5625,6.5
2021-04-01,0.37939799999999996,0.37083299999999997,0.520833,6.083333333333333
2021-04-02,0.3670138333333333,0.38125,0.579167,6.166666666666667
2021-04-03,0.3482638333333334,0.36875,0.5,4.916666666666667
2021-04-04,0.3861110833333334,0.40208350000000004,0.479167,6.166666666666667
2021-04-05,0.29340275,0.29375,0.4,4.75
2021-04-06,0.27013883333333333,0.25625,0.445833,3.5833333333333335
2021-04-07,0.3640460769230769,0.383333,0.445833,5.923076923076923
2021-04-08,0.3341788461538462,0.3375,0.4,5.461538461538462
2021-04-09,0.323077,0.316667,0.425,5.076923076923077
2021-04-10,0.32499991666666667,0.3458335,0.4,5.166666666666667
2021-04-11,0.2736,0.291667,0.408333,3.4615384615384617
2021-04-12,0.23301284615384615,0.229167,0.466667,2.923076923076923
2021-04-13,0.21646241666666666,0.2,0.5,2.5
2021-04-14,0.20532399999999998,0.2,0.408333,2.5833333333333335
2021-04-15,0.28829666666666665,0.275,0.4,4.583333333333333
2021-04-16,0.30339208333333334,0.291667,0.4625,4.666666666666667
2021-04-17,0.30694441666666666,0.3020835,0.454167,4.75
2021-04-18,0.3333333333333333,0.3375,0.466667,6.083333333333333
2021-04-19,0.3665597692307693,0.3875,0.472222,6.3076923076923075
2021-04-20,0.263141,0.2625,0.454167,3.769230769230769
2021-04-21,0.19230776923076925,0.179167,0.445833,2.230769230769231
2021-04-22,0.20801284615384616,0.2,0.433333,2.3846153846153846
2021-04-23,0.22187508333333336,0.2,0.441667,2.6666666666666665
2021-04-24,0.22019223076923078,0.2,0.5,2.4615384615384617
2021-04-25,0.20384615384615384,0.2,0.416667,2.6153846153846154
2021-04-26,0.17863246153846155,0.2,0.4,2.0
2021-04-27,0.19027783333333334,0.2,0.4,2.4166666666666665
2021-04-28,0.29947925000000003,0.3020835,0.4375,4.916666666666667
2021-04-29,0.3594331538461538,0.358333,0.504167,5.769230769230769
2021-04-30,0.4083333076923077,0.445833,0.544444,7.0
2021-05-01,0.2711806666666667,0.2833335,0.4125,4.5
2021-05-02,0.17604175,0.2,0.4,2.0833333333333335
2021-05-03,0.22657266666666667,0.252083,0.433333,3.25
2021-05-04,0.28506481818181817,0.3,0.4625,4.0
2021-05-05,0.31159536363636364,0.305882,0.4625,4.818181818181818
2021-05-06,0.2630049090909091,0.254167,0.433333,3.3636363636363638
2021-05-07,0.22916672727272724,0.204167,0.4,2.6363636363636362
2021-05-08,0.22727272727272727,0.204167,0.4,2.6363636363636362
2021-05-09,0.2375,0.233333,0.4,3.1818181818181817
2021-05-10,0.2159090909090909,0.2,0.441667,2.4545454545454546
2021-05-11,0.24981676923076923,0.241667,0.458333,3.4615384615384617
2021-05-12,0.24652775000000002,0.23125,0.45,3.1666666666666665
2021-05-13,0.23984146153846153,0.241667,0.433333,3.0
2021-05-14,0.23205123076923076,0.2,0.4,2.6923076923076925
2021-05-15,0.19487184615384615,0.2,0.420833,2.6153846153846154
2021-05-16,0.19711530769230767,0.2,0.433333,2.4615384615384617
2021-05-17,0.2136689230769231,0.216667,0.4,2.769230769230769
2021-05-18,0.23493599999999998,0.241667,0.375,2.769230769230769
2021-05-19,0.25195523076923076,0.266667,0.406667,3.3076923076923075
2021-05-20,0.2039536153846154,0.2,0.38125,2.6153846153846154
2021-05-21,0.21623930769230768,0.211111,0.320833,3.0
2021-05-22,0.19711546153846154,0.2,0.4,2.6153846153846154
2021-05-23,0.261218,0.270833,0.4,4.153846153846154
2021-05-24,0.32852561538461533,0.366667,0.433333,5.3076923076923075
2021-05-25,0.3092948461538461,0.333333,0.4,5.076923076923077
2021-05-26,0.23301292307692306,0.254167,0.4,2.8461538461538463
2021-05-27,0.20576915384615385,0.2,0.4,2.5384615384615383
2021-05-28,0.25375184615384616,0.258333,0.416667,3.230769230769231
2021-05-29,0.200641,0.2,0.425,2.3076923076923075
2021-05-30,0.20416669230769233,0.2,0.4125,2.3076923076923075
2021-05-31,0.22051276923076923,0.2,0.4,2.5384615384615383
2021-06-01,0.2694444166666667,0.2625,0.433333,3.8333333333333335
2021-06-02,0.2726045384615385,0.266667,0.420833,3.923076923076923
2021-06-03,0.2365573846153846,0.241667,0.4,3.1538461538461537
2021-06-04,0.23985046153846154,0.241667,0.441667,3.3846153846153846
2021-06-05,0.21634607692307692,0.216667,0.4,2.6923076923076925
2021-06-06,0.18108976923076925,0.2,0.341667,2.230769230769231
2021-06-07,0.18301284615384616,0.2,0.4,2.076923076923077
2021-06-08,0.17756415384615387,0.179167,0.4,2.0
2021-06-09,0.23301284615384615,0.2375,0.4,3.5384615384615383
2021-06-10,0.21474361538461537,0.208333,0.325,3.076923076923077
2021-06-11,0.285181,0.3125,0.4,4.3076923076923075
2021-06-12,0.32499999999999996,0.333333,0.425,5.153846153846154
2021-06-13,0.26314092307692305,0.295833,0.383333,3.8461538461538463
2021-06-14,0.2884616153846154,0.304167,0.420833,4.538461538461538
2021-06-15,0.33339753846153847,0.370833,0.458333,5.076923076923077
2021-06-16,0.27013883333333333,0.2791665,0.45,3.8333333333333335
2021-06-17,0.3076923076923077,0.3,0.5625,4.538461538461538
2021-06-18,0.2660256923076923,0.283333,0.466667,3.4615384615384617
2021-06-19,0.25480776923076925,0.275,0.454167,3.3076923076923075
2021-06-20,0.23141015384615388,0.229167,0.4,2.923076923076923
2021-06-21,0.22820515384615386,0.2625,0.3625,3.1538461538461537
2021-06-22,0.22839066666666666,0.229167,0.382353,3.0833333333333335
2021-06-23,0.2312499166666667,0.2354165,0.4,3.0
2021-06-24,0.19839746153846155,0.2,0.345833,2.4615384615384617
2021-06-25,0.23365384615384616,0.241667,0.3,3.3846153846153846
2021-06-26,0.2586537692307692,0.283333,0.354167,3.5384615384615383
2021-06-27,0.25576915384615384,0.2875,0.354167,3.5384615384615383
2021-06-28,0.2567306923076923,0.279167,0.433333,3.8461538461538463
2021-06-29,0.22743066666666667,0.2395835,0.491667,3.0
2021-06-30,0.22465274999999998,0.2416665,0.45,2.9166666666666665
2021-07-01,0.23159725,0.24375,0.379167,2.8333333333333335
2021-07-02,0.28125,0.297917,0.370833,4.25
2021-07-03,0.27118075,0.2895835,0.345833,3.9166666666666665
2021-07-04,0.20833333333333334,0.20625,0.333333,2.5833333333333335
2021-07-05,0.23472216666666668,0.2166665,0.354167,3.0833333333333335
2021-07-06,0.23680558333333335,0.247917,0.375,2.75
2021-07-07,0.26666666666666666,0.2791665,0.416667,3.4166666666666665
2021-07-08,0.27187500000000003,0.29374999999999996,0.4,4.0
2021-07-09,0.28909308333333333,0.3041665,0.420833,4.333333333333333
2021-07-10,0.26736108333333336,0.2833335,0.4,3.6666666666666665
2021-07-11,0.21319458333333333,0.204167,0.4,2.6666666666666665
2021-07-12,0.22743058333333335,0.229167,0.4,2.75
2021-07-13,0.2593749166666667,0.2625,0.420833,4.25
2021-07-14,0.24930558333333333,0.24791649999999998,0.4,3.5833333333333335
2021-07-15,0.21435183333333332,0.2111115,0.345833,2.5833333333333335
2021-07-16,0.23124999999999998,0.233333,0.333333,2.9166666666666665
2021-07-17,0.24895825000000002,0.2604165,0.3375,3.1666666666666665
2021-07-18,0.25763891666666666,0.275,0.329167,3.5
2021-07-19,0.25625000000000003,0.28125,0.391667,3.9166666666666665
2021-07-20,0.2555555,0.270833,0.375,3.8333333333333335
2021-07-21,0.26030091666666666,0.283333,0.3625,3.8333333333333335
2021-07-22,0.23576391666666666,0.2604165,0.35,2.9166666666666665
2021-07-23,0.22722225,0.24375,0.335,2.9166666666666665
2021-07-24,0.23715266666666668,0.25416649999999996,0.325,2.8333333333333335
2021-07-25,0.20423608333333335,0.2,0.38,2.4166666666666665
2021-07-26,0.26242683333333333,0.26666650000000003,0.415789,3.3333333333333335
2021-07-27,0.24930566666666665,0.235417,0.441667,3.4166666666666665
2021-07-28,0.27604158333333334,0.29375,0.433333,4.333333333333333
2021-07-29,0.2916870833333333,0.3104165,0.4375,4.75
2021-07-30,0.2939235833333333,0.2916665,0.441667,4.5
2021-07-31,0.2913195,0.3020835,0.4,4.5
2021-08-01,0.28472225,0.304167,0.4,4.166666666666667
2021-08-02,0.3368055833333334,0.31875,0.458333,5.5
2021-08-03,0.32244675,0.3416665,0.445833,4.916666666666667
2021-08-04,0.3119895,0.33958350000000004,0.475,4.666666666666667
2021-08-05,0.3060184166666667,0.323611,0.495833,4.5
2021-08-06,0.2694444166666667,0.28541649999999996,0.475,3.9166666666666665
2021-08-07,0.24155691666666668,0.2604165,0.345833,2.9166666666666665
2021-08-08,0.2447915833333333,0.258333,0.3125,3.0833333333333335
2021-08-09,0.25312491666666664,0.26249999999999996,0.325,3.4166666666666665
2021-08-10,0.29016216666666667,0.31666700000000003,0.377778,4.333333333333333
2021-08-11,0.29374991666666667,0.3104165,0.354167,4.5
2021-08-12,0.31666666666666665,0.31875,0.433333,5.416666666666667
2021-08-13,0.28645824999999997,0.3125,0.345833,4.666666666666667
2021-08-14,0.30416666666666664,0.3354165,0.416667,4.25
2021-08-15,0.32881941666666664,0.345833,0.5,4.583333333333333
2021-08-16,0.32986108333333336,0.329167,0.645833,4.833333333333333
2021-08-17,0.2552083333333333,0.266667,0.4125,3.5
2021-08-18,0.1963541666666667,0.2,0.408333,2.25
2021-08-19,0.2225693333333333,0.2104165,0.479167,2.6666666666666665
2021-08-20,0.24652766666666667,0.2354165,0.570833,2.9166666666666665
2021-08-21,0.24583341666666667,0.2375,0.454167,3.0
2021-08-22,0.3083333333333333,0.3,0.458333,3.8333333333333335
2021-08-23,0.38020841666666666,0.379167,0.570833,5.666666666666667
2021-08-24,0.39027775000000003,0.3854165,0.575,5.666666666666667
2021-08-25,0.4291666666666667,0.4604165,0.508333,6.0
2021-08-26,0.4986110833333333,0.489583,0.641667,7.583333333333333
2021-08-27,0.460049,0.46875,0.625,7.083333333333333
2021-08-28,0.4184720833333333,0.44375,0.575,6.083333333333333
2021-08-29,0.37465275000000003,0.383333,0.445833,5.166666666666667
2021-08-30,0.37187491666666667,0.3875,0.491667,5.166666666666667
2021-08-31,0.3600694166666667,0.366667,0.458333,4.833333333333333
2021-09-01,0.33055575,0.32708349999999997,0.441667,4.75
2021-09-02,0.3262730833333333,0.33125,0.4625,4.333333333333333
2021-09-03,0.38298625000000003,0.391667,0.470833,5.5
2021-09-04,0.4430555,0.4375,0.5625,7.083333333333333
2021-09-05,0.4368055833333333,0.39166650000000003,0.708333,7.166666666666667
2021-09-06,0.33263899999999996,0.3375,0.425,4.5
2021-09-07,0.36076400000000003,0.3645835,0.475,5.416666666666667
2021-09-08,0.3917825,0.4166665,0.520833,5.666666666666667
2021-09-09,0.39246050000000005,0.39791699999999997,0.491667,5.916666666666667
2021-09-10,0.35698541666666667,0.38749999999999996,0.466667,5.416666666666667
2021-09-11,0.36527783333333336,0.3520835,0.508333,6.0
2021-09-12,0.35625,0.35625,0.529167,5.666666666666667
2021-09-13,0.379861,0.4083335,0.533333,5.833333333333333
2021-09-14,0.38120033333333336,0.42083349999999997,0.475,5.583333333333333
2021-09-15,0.3392360833333334,0.36041650000000003,0.429167,4.666666666666667
2021-09-16,0.2888888333333333,0.29791650000000003,0.441667,4.0
2021-09-17,0.32727263636363635,0.329167,0.445833,4.636363636363637
2021-09-18,0.3034090909090909,0.3,0.408333,4.2727272727272725
2021-09-19,0.3659091818181818,0.375,0.404167,5.7272727272727275
2021-09-20,0.425,0.420833,0.5125,6.545454545454546
2021-09-21,0.43181827272727275,0.441667,0.525,7.090909090909091
2021-09-22,0.44846736363636364,0.4125,0.592308,7.0
2021-09-23,0.37957081818181815,0.379167,0.570833,5.454545454545454
2021-09-24,0.4362967272727273,0.425,0.608333,6.2727272727272725
2021-09-25,0.3666668181818182,0.379167,0.466667,5.636363636363637
2021-09-26,0.2503787272727273,0.225,0.483333,2.8181818181818183
2021-09-27,0.2700757272727273,0.2625,0.3625,3.5454545454545454
2021-09-28,0.2530303636363636,0.245833,0.3125,3.3636363636363638
2021-09-29,0.3638591818181818,0.383333,0.475,5.7272727272727275
2021-09-30,0.46325745454545453,0.466667,0.608333,7.454545454545454
2021-10-01,0.5208333636363637,0.508333,0.820833,8.272727272727273
2021-10-02,0.5151515454545454,0.545833,0.704167,8.545454545454545
2021-10-03,0.4723484545454546,0.504167,0.6125,7.636363636363637
2021-10-04,0.5310606363636364,0.516667,0.925,8.454545454545455
2021-10-05,0.27693854545454544,0.266667,0.329167,3.909090909090909
2021-10-06,0.33106063636363636,0.3375,0.4,4.909090909090909
2021-10-07,0.27186872727272726,0.258333,0.4,3.272727272727273
2021-10-08,0.21742427272727272,0.204167,0.308333,3.3636363636363638
2021-10-09,0.34128790909090906,0.3125,0.454167,5.454545454545454
2021-10-10,0.41742436363636365,0.425,0.566667,6.545454545454546
2021-10-11,0.3776515454545455,0.4,0.454167,6.545454545454546
2021-10-12,0.23816836363636362,0.245833,0.283333,4.454545454545454
2021-10-13,0.4295454545454545,0.433333,0.620833,7.0
2021-10-14,0.5152777272727272,0.5375,0.738889,8.181818181818182
2021-10-15,0.4799242727272727,0.458333,0.716667,8.090909090909092
2021-10-16,0.44621227272727276,0.429167,0.691667,8.0
2021-10-17,0.4625000909090909,0.475,0.741667,8.090909090909092
2021-10-18,0.23712127272727274,0.241667,0.3,2.8181818181818183
2021-10-19,0.35366163636363634,0.377778,0.420833,5.7272727272727275
2021-10-20,0.4496212727272727,0.4375,0.545833,7.181818181818182
2021-10-21,0.5289140909090909,0.533333,0.629167,8.363636363636363
2021-10-22,0.42263809090909094,0.4,0.6,6.454545454545454
2021-10-23,0.2537878181818182,0.266667,0.308333,3.272727272727273
2021-10-24,0.2715910909090909,0.254167,0.379167,3.909090909090909
2021-10-25,0.26856054545454544,0.275,0.320833,3.909090909090909
2021-10-26,0.37537872727272725,0.379167,0.5375,6.181818181818182
2021-10-27,0.4844696363636363,0.483333,0.7,7.818181818181818
2021-10-28,0.5329003636363636,0.525,0.975,9.272727272727273
2021-10-29,0.5609847272727273,0.545833,0.875,9.545454545454545
2021-10-30,0.43863636363636366,0.429167,0.670833,6.818181818181818
2021-10-31,0.28484845454545454,0.3,0.375,4.454545454545454
2021-11-01,0.4753787272727273,0.483333,0.595833,7.636363636363637
2021-11-02,0.44747472727272725,0.475,0.558333,6.545454545454546
2021-11-03,0.5742423636363636,0.629167,0.758333,9.0
2021-11-04,0.5515523636363636,0.582353,0.779167,7.909090909090909
2021-11-05,0.608296090909091,0.717647,0.8,8.909090909090908
2021-11-06,0.4905304545454545,0.491667,0.666667,6.818181818181818
2021-11-07,0.4799241818181818,0.516667,0.6125,7.090909090909091
2021-11-08,0.4234849090909091,0.445833,0.525,6.636363636363637
2021-11-09,0.36363636363636365,0.375,0.5,6.090909090909091
2021-11-10,0.3754902727272727,0.4,0.504167,7.545454545454546
2021-11-11,0.5007577272727273,0.483333,1.166667,9.0
2021-11-12,0.5755124545454545,0.558333,1.675,10.0
2021-11-13,0.5,0.5,1.066667,9.545454545454545
2021-11-14,0.5863636363636364,0.5875,1.445833,10.909090909090908
2021-11-15,0.6111111818181818,0.658333,0.954167,9.909090909090908
2021-11-16,0.4890151818181818,0.516667,0.758333,7.2727272727272725
2021-11-17,0.39958781818181816,0.405882,0.458333,6.818181818181818
2021-11-18,0.6374459090909091,0.65,0.816667,10.090909090909092
2021-11-19,0.5323307272727272,0.55,0.704167,8.0
2021-11-20,0.5590908181818182,0.575,0.808333,9.0
2021-11-21,0.5071969090909091,0.458333,0.920833,10.909090909090908
2021-11-22,0.4058823636363636,0.441667,0.6,7.090909090909091
2021-11-23,0.5063726363636364,0.55,0.691667,8.545454545454545
2021-11-24,0.4215908181818182,0.491667,0.583333,6.636363636363637
2021-11-25,0.3950758181818182,0.316667,1.0125,6.818181818181818
2021-11-26,0.44166663636363634,0.433333,0.691667,8.545454545454545
2021-11-27,0.6159090909090909,0.583333,1.229167,10.727272727272727
2021-11-28,0.7234849090909091,0.716667,1.333333,13.0
2021-11-29,0.792803090909091,0.804167,1.4,12.727272727272727
2021-11-30,0.9127005454545455,0.9625,1.391667,13.545454545454545
2021-12-01,0.8855773636363636,0.908333,1.366667,13.636363636363637
2021-12-02,0.8489082727272728,0.844444,1.308333,13.181818181818182
2021-12-03,0.5946077272727273,0.582353,0.733333,8.454545454545455
2021-12-04,0.5704545454545454,0.55,0.745833,8.545454545454545
2021-12-05,0.7034090000000001,0.720833,1.033333,11.090909090909092
2021-12-06,0.7837122727272727,0.854167,1.254167,13.0
2021-12-07,0.3852272727272727,0.383333,0.429167,7.0
2021-12-08,0.5446968181818183,0.595833,0.866667,8.818181818181818
2021-12-09,0.26717163636363633,0.2875,0.320833,5.0
2021-12-10,0.4096925454545454,0.45,0.620833,7.909090909090909
2021-12-11,0.4727272727272727,0.4875,0.866667,9.181818181818182
2021-12-12,0.5712122727272727,0.541667,1.179167,9.909090909090908
2021-12-13,0.5212120909090909,0.533333,0.745833,9.0
2021-12-14,0.2108510909090909,0.223529,0.283333,3.4545454545454546
2021-12-15,0.44825763636363636,0.4375,0.96,7.545454545454546
2021-12-16,0.5968181818181818,0.5875,1.2,9.0
2021-12-17,0.4583334545454545,0.4375,0.7125,8.272727272727273
2021-12-18,0.5212121818181819,0.516667,1.158333,9.818181818181818
2021-12-19,0.6496211818181818,0.6125,1.3625,11.545454545454545
2021-12-20,0.8196970909090908,0.8,1.7375,13.0
2021-12-21,0.7094696363636364,0.654167,1.166667,11.272727272727273
2021-12-22,0.8359848181818182,0.820833,1.579167,13.272727272727273
2021-12-23,0.40113645454545455,0.404167,0.633333,8.454545454545455
2021-12-24,0.23522727272727273,0.225,0.320833,5.0
2021-12-25,0.3458332727272727,0.345833,0.55,6.2727272727272725
2021-12-26,0.2484848181818182,0.2375,0.291667,4.909090909090909
2021-12-27,0.41174236363636363,0.454167,0.708333,6.7272727272727275
2021-12-28,0.35075772727272725,0.329167,0.479167,6.0
2021-12-29,0.3465909090909091,0.35,0.591667,6.2727272727272725
2021-12-30,0.22083336363636363,0.216667,0.320833,3.8181818181818183
2021-12-31,0.3530302727272727,0.370833,0.554167,5.363636363636363
2022-01-01,0.34052629999999995,0.33157899999999996,0.578947,6.2
2022-01-02,0.3733332,0.3958335,0.525,7.0
2022-01-03,0.51875,0.516667,0.825,8.4
2022-01-04,0.6195833000000001,0.6854165,0.883333,9.8
2022-01-05,0.705,0.71875,1.370833,11.9
2022-01-06,0.7995833,0.733333,1.679167,13.3
2022-01-07,0.7718056,0.75625,1.045833,13.1
2022-01-08,0.3712499,0.36250000000000004,0.479167,7.5
2022-01-09,0.4799999,0.5291665,0.820833,8.6
2022-01-10,0.40416660000000004,0.4125,0.7125,7.5
2022-01-11,0.4108332,0.4291665,0.933333,7.3
2022-01-12,0.5585541,0.660417,0.964706,8.9
2022-01-13,0.7254167,0.7895835,1.266667,12.2
2022-01-14,0.7649999999999999,0.7854165,1.129167,12.6
2022-01-15,0.5995833,0.5708335,1.1875,11.4
2022-01-16,0.34375,0.3520835,0.525,5.8
2022-01-17,0.3533335,0.3645835,0.479167,5.0
2022-01-18,0.3283332,0.3375,0.483333,4.7
2022-01-19,0.4033334,0.3958335,0.504167,6.5
2022-01-20,0.5104903000000001,0.48125,0.9,7.8
2022-01-21,0.4970833,0.5291665,0.879167,9.3
2022-01-22,0.2008334,0.2,0.3375,4.6
2022-01-23,0.42291670000000003,0.35,1.283333,7.2
2022-01-24,0.5333333,0.5041665,1.091667,8.9
2022-01-25,0.5270834,0.5395835,0.729167,8.0
2022-01-26,0.5133333999999999,0.5708335,0.858333,8.0
2022-01-27,0.5075492,0.5583335,0.841667,7.9
2022-01-28,0.48624999999999996,0.49583299999999997,0.766667,8.6
2022-01-29,0.46875,0.53125,0.65,8.1
2022-01-30,0.5570834,0.55,1.154167,10.1
2022-01-31,0.66625,0.6875,1.170833,10.0
2022-02-01,0.48125,0.47708300000000003,0.658333,7.7
2022-02-02,0.44416669999999997,0.4479165,0.941667,7.0
2022-02-03,0.4595834,0.43333299999999997,0.941667,7.7
2022-02-04,0.5105554999999999,0.4625,1.083333,8.4
2022-02-05,0.45083340000000005,0.4625,0.841667,7.4
2022-02-06,0.53125,0.466667,1.275,8.9
2022-02-07,0.5266665,0.489583,1.183333,8.6
2022-02-08,0.4809558,0.552083,0.779167,7.5
2022-02-09,0.5462499000000001,0.4875,1.245833,8.2
2022-02-10,0.47735279999999997,0.395098,1.170833,8.1
2022-02-11,0.5483333,0.48541650000000003,1.029167,8.7
2022-02-12,0.5383331,0.514583,1.1,9.6
2022-02-13,0.46291659999999996,0.4625,1.020833,8.7
2022-02-14,0.5700000000000001,0.5645835,1.345833,9.6
2022-02-15,0.2216666,0.2291665,0.275,3.8
2022-02-16,0.2937499,0.30625,0.408333,4.7
2022-02-17,0.3456547,0.3720235,0.5,5.9
2022-02-18,0.4295832,0.4625,0.758333,6.8
2022-02-19,0.48333339999999997,0.4958335,1.008333,8.5
2022-02-20,0.43583340000000004,0.45625000000000004,0.541667,7.6
2022-02-21,0.2154166,0.216667,0.2625,3.1
2022-02-22,0.1969166,0.2033335,0.233333,2.5
2022-02-23,0.20392860000000002,0.2,0.264286,2.5
2022-02-24,0.3131826,0.306845,0.433333,5.2
2022-02-25,0.4158334,0.44375,0.625,6.5
2022-02-26,0.44166679999999997,0.47291649999999996,0.766667,7.3
2022-02-27,0.3845834,0.4125,0.7,7.1
2022-02-28,0.4904166,0.458333,1.266667,7.9
2022-03-01,0.46749989999999997,0.43125,1.0875,8.1
2022-03-02,0.5471815,0.5895835,0.875,8.5
2022-03-03,0.4735913,0.45625000000000004,0.625,8.0
2022-03-04,0.2206862,0.2291665,0.266667,3.5
2022-03-05,0.2108333,0.21875,0.25,3.7
2022-03-06,0.30375,0.310417,0.408333,4.8
2022-03-07,0.4074999,0.42291650000000003,0.6375,6.7
2022-03-08,0.3858332,0.3666665,0.645833,6.4
2022-03-09,0.3854166,0.4125,0.479167,6.4
2022-03-10,0.26166659999999997,0.27291699999999997,0.304167,4.4
2022-03-11,0.35625,0.3833335,0.583333,5.9
2022-03-12,0.39875,0.45416650000000003,0.575,6.9
2022-03-13,0.3886031,0.422917,0.504167,6.9
2022-03-14,0.34212966666666667,0.366667,0.466667,5.333333333333333
2022-03-15,0.4963235555555555,0.516667,0.608333,8.333333333333334
2022-03-16,0.28626533333333337,0.3,0.395833,4.444444444444445
2022-03-17,0.3186274444444444,0.35,0.4125,5.333333333333333
2022-03-18,0.39058644444444446,0.366667,0.554167,6.333333333333333
2022-03-19,0.3263891111111111,0.341667,0.391667,6.0
2022-03-20,0.18055555555555555,0.2,0.2125,2.0
2022-03-21,0.288426,0.2875,0.379167,4.666666666666667
2022-03-22,0.3907408888888889,0.429167,0.554167,6.555555555555555
2022-03-23,0.4050926666666667,0.420833,0.654167,7.333333333333333
2022-03-24,0.38672844444444443,0.433333,0.466667,6.444444444444445
2022-03-25,0.4352976,0.4625,0.583333,7.0
2022-03-26,0.36791680000000004,0.4041665,0.466667,5.5
2022-03-27,0.1979166,0.20625,0.270833,2.8
2022-03-28,0.1633333,0.172917,0.2,1.9
2022-03-29,0.25416669999999997,0.2583335,0.329167,4.1
2022-03-30,0.2634722,0.2729165,0.308333,3.9
2022-03-31,0.21125000000000002,0.21250000000000002,0.304167,2.6
2022-04-01,0.30291670000000004,0.31875,0.370833,5.3
2022-04-02,0.2783929,0.28125,0.371429,4.0
2022-04-03,0.19212966666666667,0.2,0.2625,2.111111111111111
2022-04-04,0.2712963333333333,0.291667,0.3125,4.111111111111111
2022-04-05,0.3633902222222222,0.420833,0.483333,5.777777777777778
2022-04-06,0.3638887777777778,0.3875,0.470833,5.777777777777778
2022-04-07,0.3773147777777778,0.429167,0.545833,6.333333333333333
2022-04-08,0.3473625,0.3371795,0.604167,6.0
2022-04-09,0.3275001,0.3375,0.466667,5.5
2022-04-10,0.18833329999999998,0.2,0.25,2.0
2022-04-11,0.17583330000000003,0.2,0.2,1.9
2022-04-12,0.1691665,0.1791665,0.233333,2.0
2022-04-13,0.23625,0.23125,0.354167,3.5
2022-04-14,0.28142860000000003,0.2854165,0.3625,4.5
2022-04-15,0.25652759999999997,0.258333,0.329167,3.8
2022-04-16,0.1874999,0.2,0.233333,2.2
2022-04-17,0.1887501,0.2,0.229167,2.2
2022-04-18,0.31625010000000003,0.32708349999999997,0.391667,5.0
2022-04-19,0.23061289999999998,0.23848049999999998,0.3,3.0
2022-04-20,0.1754166,0.1958335,0.2,2.0
2022-04-21,0.22374999999999998,0.2354165,0.270833,3.1
2022-04-22,0.1730555,0.19166650000000002,0.208333,2.1
2022-04-23,0.2541666,0.270833,0.3125,3.8
2022-04-24,0.3066667,0.3333335,0.454167,5.2
2022-04-25,0.3283332,0.3479165,0.470833,5.4
2022-04-26,0.32124990000000003,0.33958299999999997,0.4,5.1
2022-04-27,0.2206862,0.22009800000000002,0.2875,2.6
2022-04-28,0.2024999,0.2041665,0.245833,2.5
2022-04-29,0.2991667,0.30625,0.358333,4.4
2022-04-30,0.36916669999999996,0.38958349999999997,0.454167,5.6
2022-05-01,0.2512499,0.2604165,0.3125,3.7
2022-05-02,0.2187501,0.2270835,0.266667,2.6
2022-05-03,0.23333339999999997,0.24791649999999998,0.3,2.7
2022-05-04,0.3075001,0.310417,0.383333,4.3
2022-05-05,0.31648810000000005,0.3386905,0.3875,4.2
2022-05-06,0.3666667,0.3770835,0.454167,5.9
