DATE,TMAX_C,TMIN_C,TAVG_C,PRCP_mm,AWND,WT01,WT02,WT08
2021-05-28,22.77777777777778,15.0,18.88888888888889,0.0,1.57,0,0,1
2021-05-29,21.666666666666668,15.555555555555555,18.61111111111111,0.0,0.89,0,0,0
2021-05-30,21.666666666666668,16.11111111111111,18.88888888888889,0.0,1.12,0,0,0
2021-05-31,23.333333333333332,16.666666666666668,20.0,0.0,1.34,0,0,0
2021-06-01,23.88888888888889,16.11111111111111,20.0,0.0,2.01,0,0,1
2021-06-02,22.77777777777778,15.555555555555555,19.166666666666668,0.0,1.34,1,0,1
2021-06-03,25.555555555555554,16.11111111111111,20.833333333333332,0.0,2.01,0,0,0
2021-06-04,25.0,15.555555555555555,20.27777777777778,0.0,0.89,0,0,0
2021-06-05,25.555555555555554,16.666666666666668,21.11111111111111,0.0,2.24,0,0,0
2021-06-06,23.88888888888889,16.666666666666668,20.27777777777778,0.0,2.24,0,0,0
2021-06-07,21.666666666666668,16.666666666666668,19.166666666666668,0.0,1.57,0,0,1
2021-06-08,23.88888888888889,16.666666666666668,20.27777777777778,0.0,1.79,0,0,0
2021-06-09,23.88888888888889,16.11111111111111,20.0,0.0,1.79,0,0,0
2021-06-10,23.88888888888889,14.444444444444445,19.166666666666668,0.0,2.01,0,0,0
2021-06-11,27.22222222222222,15.0,21.11111111111111,0.0,1.79,0,0,0
2021-06-12,28.333333333333332,16.11111111111111,22.22222222222222,0.0,1.57,0,0,0
2021-06-13,28.88888888888889,16.11111111111111,22.5,0.0,0.89,1,0,1
2021-06-14,29.444444444444443,17.22222222222222,23.333333333333332,0.0,1.34,0,0,0
2021-06-15,32.22222222222222,18.333333333333332,25.27777777777778,0.0,1.34,0,0,1
2021-06-16,31.11111111111111,20.0,25.555555555555554,0.0,0.67,0,0,0
2021-06-17,30.555555555555554,19.444444444444443,25.0,0.508,1.12,0,0,1
2021-06-18,27.77777777777778,18.88888888888889,23.333333333333332,0.0,1.57,0,0,1
2021-06-19,25.0,17.77777777777778,21.38888888888889,0.0,1.79,0,0,1
2021-06-20,25.555555555555554,17.22222222222222,21.38888888888889,0.0,1.34,1,0,1
2021-06-21,27.77777777777778,17.77777777777778,22.77777777777778,0.0,1.34,0,0,1
2021-06-22,24.444444444444443,16.666666666666668,20.555555555555554,0.0,1.34,0,0,0
2021-06-23,27.22222222222222,17.22222222222222,22.22222222222222,0.0,2.24,0,0,0
2021-06-24,23.333333333333332,16.666666666666668,20.0,0.0,2.91,0,0,0
2021-06-25,26.11111111111111,16.11111111111111,21.11111111111111,0.0,1.57,0,0,0
2021-06-26,27.22222222222222,17.22222222222222,22.22222222222222,0.0,0.45,0,0,0
2021-06-27,26.666666666666664,18.333333333333332,22.5,0.0,1.12,0,0,0
2021-06-28,27.22222222222222,18.88888888888889,23.055555555555554,0.0,1.12,0,0,1
2021-06-29,27.22222222222222,19.444444444444443,23.333333333333332,0.0,0.89,0,0,0
2021-06-30,27.22222222222222,18.88888888888889,23.055555555555554,0.0,0.89,0,0,0
2021-07-01,28.333333333333332,18.88888888888889,23.61111111111111,0.0,1.34,0,0,1
2021-07-02,28.333333333333332,17.77777777777778,23.055555555555554,0.0,1.34,1,0,1
2021-07-03,27.22222222222222,17.77777777777778,22.5,0.0,0.89,1,0,1
2021-07-04,27.22222222222222,17.22222222222222,22.22222222222222,0.0,1.34,0,0,1
2021-07-05,27.22222222222222,16.666666666666668,21.944444444444443,0.0,1.34,0,0,1
2021-07-06,27.22222222222222,17.22222222222222,22.22222222222222,0.0,1.57,0,0,1
2021-07-07,26.666666666666664,18.333333333333332,22.5,0.0,1.34,0,0,1
2021-07-08,28.88888888888889,20.0,24.444444444444443,0.0,1.34,0,0,0
2021-07-09,30.0,20.0,25.0,0.0,1.12,0,0,0
2021-07-10,29.444444444444443,20.555555555555554,25.0,0.0,1.57,0,0,0
2021-07-11,30.0,20.0,25.0,0.0,1.12,0,0,1
2021-07-12,28.333333333333332,20.555555555555554,24.444444444444443,0.0,1.79,0,0,1
2021-07-13,27.77777777777778,20.555555555555554,24.166666666666664,2.54,1.34,1,0,1
2021-07-14,29.444444444444443,19.444444444444443,24.444444444444443,0.0,1.79,0,0,1
2021-07-15,28.88888888888889,19.444444444444443,24.166666666666664,0.0,2.01,0,0,0
2021-07-16,27.77777777777778,19.444444444444443,23.61111111111111,0.0,1.79,0,0,1
2021-07-17,29.444444444444443,18.88888888888889,24.166666666666664,0.0,2.01,0,0,0
2021-07-18,31.11111111111111,19.444444444444443,25.27777777777778,0.0,1.57,0,0,0
2021-07-19,30.555555555555554,20.555555555555554,25.555555555555554,0.0,1.57,0,0,0
2021-07-20,30.555555555555554,20.0,25.27777777777778,0.0,1.79,0,0,0
2021-07-21,32.22222222222222,20.0,26.11111111111111,0.0,0.67,0,0,1
2021-07-22,30.555555555555554,21.11111111111111,25.833333333333332,0.0,1.34,0,0,1
2021-07-23,30.0,19.444444444444443,24.72222222222222,0.0,1.79,0,0,0
2021-07-24,26.666666666666664,20.0,23.333333333333332,0.0,0.67,0,0,1
2021-07-25,28.333333333333332,19.444444444444443,23.88888888888889,0.0,2.01,0,0,0
2021-07-26,25.0,19.444444444444443,22.22222222222222,3.0479999999999996,2.01,1,0,1
2021-07-27,25.555555555555554,18.88888888888889,22.22222222222222,0.0,2.01,0,0,1
2021-07-28,28.333333333333332,18.333333333333332,23.333333333333332,0.0,1.57,1,0,1
2021-07-29,27.77777777777778,18.333333333333332,23.055555555555554,0.0,1.79,0,0,1
2021-07-30,27.77777777777778,17.77777777777778,22.77777777777778,0.0,1.79,0,0,1
2021-07-31,26.666666666666664,17.77777777777778,22.22222222222222,0.0,1.79,1,0,1
2021-08-01,30.0,17.77777777777778,23.88888888888889,0.0,1.12,0,0,1
2021-08-02,33.333333333333336,17.77777777777778,25.555555555555554,0.0,1.34,0,0,1
2021-08-03,31.666666666666664,18.333333333333332,25.0,0.0,1.12,0,0,1
2021-08-04,28.88888888888889,18.88888888888889,23.88888888888889,0.0,1.79,0,0,1
2021-08-05,29.444444444444443,19.444444444444443,24.444444444444443,0.0,0.67,0,0,1
2021-08-06,28.333333333333332,19.444444444444443,23.88888888888889,0.0,0.67,0,0,1
2021-08-07,28.333333333333332,19.444444444444443,23.88888888888889,0.0,1.34,0,0,1
2021-08-08,27.22222222222222,18.88888888888889,23.055555555555554,0.0,1.79,0,0,1
2021-08-09,30.0,18.88888888888889,24.444444444444443,0.0,1.57,0,0,1
2021-08-10,28.88888888888889,17.77777777777778,23.333333333333332,0.0,1.34,1,0,1
2021-08-11,31.666666666666664,18.88888888888889,25.27777777777778,0.0,1.12,0,0,1
2021-08-12,33.333333333333336,20.555555555555554,26.944444444444443,0.0,1.12,0,0,1
2021-08-13,32.22222222222222,20.555555555555554,26.38888888888889,0.0,0.89,0,0,1
2021-08-14,30.555555555555554,20.0,25.27777777777778,0.0,1.34,0,0,1
2021-08-15,31.11111111111111,19.444444444444443,25.27777777777778,0.0,1.12,0,0,1
2021-08-16,31.666666666666664,20.555555555555554,26.11111111111111,0.0,1.34,0,0,1
2021-08-17,30.0,21.11111111111111,25.555555555555554,0.0,1.34,0,0,1
2021-08-18,25.555555555555554,20.555555555555554,23.055555555555554,0.0,1.57,0,0,1
2021-08-19,26.11111111111111,18.88888888888889,22.5,0.0,1.12,0,0,0
2021-08-20,25.0,18.88888888888889,21.944444444444443,0.0,1.79,0,0,0
2021-08-21,24.444444444444443,17.77777777777778,21.11111111111111,0.0,1.57,1,0,1
2021-08-22,23.88888888888889,17.77777777777778,20.833333333333332,0.0,1.79,0,0,0
2021-08-23,25.0,17.22222222222222,21.11111111111111,0.0,1.12,0,0,1
2021-08-24,25.555555555555554,16.11111111111111,20.833333333333332,0.0,2.01,0,0,0
2021-08-25,28.333333333333332,17.22222222222222,22.77777777777778,0.0,0.89,0,0,0
2021-08-26,32.77777777777778,17.77777777777778,25.27777777777778,0.0,1.34,0,0,1
2021-08-27,29.444444444444443,16.666666666666668,23.055555555555554,0.0,1.57,1,0,1
2021-08-28,27.22222222222222,15.555555555555555,21.38888888888889,0.0,1.57,1,0,1
2021-08-29,25.555555555555554,16.11111111111111,20.833333333333332,0.0,0.89,1,0,1
2021-08-30,27.22222222222222,17.22222222222222,22.22222222222222,0.0,1.79,1,0,1
2021-08-31,23.88888888888889,17.77777777777778,20.833333333333332,0.0,1.12,0,0,1
2021-09-01,25.0,18.333333333333332,21.666666666666668,0.0,1.12,0,0,1
2021-09-02,24.444444444444443,17.22222222222222,20.833333333333332,0.0,1.12,0,0,0
2021-09-03,25.0,17.22222222222222,21.11111111111111,0.0,1.34,1,0,1
2021-09-04,31.11111111111111,16.11111111111111,23.61111111111111,0.0,1.57,0,0,0
2021-09-05,34.44444444444444,16.666666666666668,25.555555555555554,0.0,1.57,0,0,1
2021-09-06,30.0,20.0,25.0,0.0,1.34,0,0,1
2021-09-07,28.88888888888889,19.444444444444443,24.166666666666664,0.0,1.34,1,0,1
2021-09-08,28.88888888888889,17.77777777777778,23.333333333333332,0.0,1.34,1,0,1
2021-09-09,31.666666666666664,17.77777777777778,24.72222222222222,0.0,2.01,0,0,0
2021-09-10,28.333333333333332,18.333333333333332,23.333333333333332,0.254,1.34,0,0,0
2021-09-11,31.11111111111111,19.444444444444443,25.27777777777778,0.0,1.34,0,0,0
2021-09-12,29.444444444444443,16.11111111111111,22.77777777777778,0.0,1.12,1,0,0
2021-09-13,26.666666666666664,15.0,20.833333333333332,0.0,1.12,1,0,1
2021-09-14,26.666666666666664,13.88888888888889,20.27777777777778,0.0,1.34,1,0,1
2021-09-15,24.444444444444443,16.11111111111111,20.27777777777778,0.0,1.79,1,0,1
2021-09-16,23.333333333333332,15.555555555555555,19.444444444444443,0.0,1.12,0,0,1
2021-09-17,23.88888888888889,15.555555555555555,19.72222222222222,0.0,1.57,0,0,1
2021-09-18,22.77777777777778,15.0,18.88888888888889,0.0,2.01,0,0,0
2021-09-19,24.444444444444443,15.0,19.72222222222222,0.0,0.89,0,0,1
2021-09-20,28.88888888888889,16.666666666666668,22.77777777777778,0.0,0.67,1,0,1
2021-09-21,34.44444444444444,17.77777777777778,26.11111111111111,0.0,1.12,0,0,0
2021-09-22,31.11111111111111,19.444444444444443,25.27777777777778,0.0,0.89,0,0,0
2021-09-23,27.22222222222222,16.11111111111111,21.666666666666668,0.0,1.12,1,0,0
2021-09-24,24.444444444444443,15.555555555555555,20.0,0.0,0.89,1,0,1
2021-09-25,23.333333333333332,16.11111111111111,19.72222222222222,0.0,2.46,1,0,1
2021-09-26,20.555555555555554,17.22222222222222,18.88888888888889,0.0,1.57,0,0,0
2021-09-27,20.0,17.22222222222222,18.61111111111111,0.0,0.67,0,0,0
2021-09-28,22.22222222222222,16.666666666666668,19.444444444444443,0.0,1.12,0,0,0
2021-09-29,22.77777777777778,15.0,18.88888888888889,0.0,1.57,0,0,0
2021-09-30,30.0,14.444444444444445,22.22222222222222,0.0,1.12,0,0,1
2021-10-01,32.22222222222222,15.0,23.61111111111111,0.0,1.12,0,0,1
2021-10-02,32.77777777777778,14.444444444444445,23.61111111111111,0.0,1.12,0,0,0
2021-10-03,33.888888888888886,16.11111111111111,25.0,0.0,0.89,0,0,0
2021-10-04,30.0,18.88888888888889,24.444444444444443,2.54,0.89,0,0,1
2021-10-05,27.22222222222222,17.77777777777778,22.5,0.508,2.01,0,0,0
2021-10-06,23.333333333333332,16.666666666666668,20.0,0.0,1.34,1,0,1
2021-10-07,21.666666666666668,17.77777777777778,19.72222222222222,0.0,0.22,0,0,1
2021-10-08,20.555555555555554,15.555555555555555,18.055555555555554,0.254,2.01,0,0,0
2021-10-09,21.666666666666668,12.777777777777777,17.22222222222222,0.0,0.89,0,0,0
2021-10-10,26.11111111111111,12.777777777777777,19.444444444444443,0.0,0.89,0,0,0
2021-10-11,22.77777777777778,13.88888888888889,18.333333333333332,0.0,3.13,1,0,1
2021-10-12,21.11111111111111,13.333333333333332,17.22222222222222,0.0,3.58,0,0,0
2021-10-13,22.77777777777778,10.555555555555555,16.666666666666668,0.0,1.57,0,0,1
2021-10-14,24.444444444444443,11.11111111111111,17.77777777777778,0.0,1.12,0,0,0
2021-10-15,31.11111111111111,12.777777777777777,21.944444444444443,0.0,0.89,0,0,0
2021-10-16,30.555555555555554,14.444444444444445,22.5,0.0,1.57,0,0,0
2021-10-17,23.88888888888889,12.222222222222221,18.055555555555554,0.0,2.01,0,0,0
2021-10-18,19.444444444444443,14.444444444444445,16.944444444444443,1.016,2.01,1,0,0
2021-10-19,20.555555555555554,11.666666666666666,16.11111111111111,0.0,1.57,0,0,1
2021-10-20,21.666666666666668,11.666666666666666,16.666666666666668,0.0,1.12,0,0,0
2021-10-21,24.444444444444443,11.11111111111111,17.77777777777778,0.0,1.12,1,0,0
2021-10-22,20.0,13.88888888888889,16.944444444444443,0.0,1.57,1,0,1
2021-10-23,20.555555555555554,15.555555555555555,18.055555555555554,1.27,1.57,1,0,1
2021-10-24,21.666666666666668,15.0,18.333333333333332,0.0,0.67,0,0,0
2021-10-25,16.11111111111111,12.222222222222221,14.166666666666666,12.446,2.68,1,0,0
2021-10-26,21.11111111111111,10.0,15.555555555555555,0.0,0.22,1,0,0
2021-10-27,27.77777777777778,11.11111111111111,19.444444444444443,0.0,0.89,0,0,0
2021-10-28,31.11111111111111,14.444444444444445,22.77777777777778,0.0,0.89,0,0,1
2021-10-29,29.444444444444443,15.0,22.22222222222222,0.0,1.12,1,0,0
2021-10-30,21.666666666666668,14.444444444444445,18.055555555555554,0.0,0.89,1,1,1
2021-10-31,20.0,13.88888888888889,16.944444444444443,0.0,0.45,1,0,1
2021-11-01,18.88888888888889,12.777777777777777,15.833333333333332,0.0,0.45,1,0,1
2021-11-02,20.0,12.222222222222221,16.11111111111111,0.0,0.67,1,0,1
2021-11-03,21.666666666666668,13.333333333333332,17.5,0.0,1.12,1,0,1
2021-11-04,21.666666666666668,13.88888888888889,17.77777777777778,0.0,0.89,1,1,1
2021-11-05,22.22222222222222,13.333333333333332,17.77777777777778,0.0,1.12,1,1,1
2021-11-06,20.555555555555554,13.333333333333332,16.944444444444443,0.0,1.57,1,0,1
2021-11-07,18.88888888888889,12.222222222222221,15.555555555555555,0.0,1.34,1,0,1
2021-11-08,20.555555555555554,12.777777777777777,16.666666666666668,0.0,1.79,1,0,1
2021-11-09,18.88888888888889,12.777777777777777,15.833333333333332,0.0,1.57,1,0,1
2021-11-10,23.333333333333332,15.0,19.166666666666668,0.0,0.89,1,0,1
2021-11-11,29.444444444444443,13.333333333333332,21.38888888888889,0.0,0.45,0,0,0
2021-11-12,32.22222222222222,14.444444444444445,23.333333333333332,0.0,0.45,0,0,0
2021-11-13,32.22222222222222,16.666666666666668,24.444444444444443,0.0,1.12,0,0,0
2021-11-14,31.666666666666664,13.333333333333332,22.5,0.0,0.89,0,0,0
2021-11-15,27.22222222222222,13.333333333333332,20.27777777777778,0.0,1.12,1,0,0
2021-11-16,19.444444444444443,13.333333333333332,16.38888888888889,0.0,1.12,1,0,1
2021-11-17,20.0,12.777777777777777,16.38888888888889,0.0,1.34,1,0,1
2021-11-18,18.88888888888889,11.11111111111111,15.0,0.0,0.89,1,0,1
2021-11-19,19.444444444444443,13.333333333333332,16.38888888888889,0.0,0.67,1,0,1
2021-11-20,18.333333333333332,12.222222222222221,15.277777777777777,0.0,0.89,1,0,1
2021-11-21,28.88888888888889,10.0,19.444444444444443,0.0,0.67,1,0,1
2021-11-22,28.333333333333332,11.666666666666666,20.0,0.0,1.12,0,0,0
2021-11-23,23.333333333333332,13.333333333333332,18.333333333333332,0.0,0.22,0,0,1
2021-11-24,22.22222222222222,11.11111111111111,16.666666666666668,0.0,2.01,0,0,0
2021-11-25,24.444444444444443,8.333333333333334,16.38888888888889,0.0,0.22,0,0,0
2021-11-26,24.444444444444443,8.333333333333334,16.38888888888889,0.0,0.89,0,0,0
2021-11-27,25.0,9.444444444444445,17.22222222222222,0.0,0.89,0,0,0
2021-11-28,24.444444444444443,9.444444444444445,16.944444444444443,0.0,0.67,1,0,0
2021-11-29,24.444444444444443,10.0,17.22222222222222,0.0,0.67,1,0,1
2021-11-30,20.0,9.444444444444445,14.722222222222221,0.0,0.22,1,0,1
2021-12-01,22.77777777777778,9.444444444444445,16.11111111111111,0.0,0.0,1,1,1
2021-12-02,17.22222222222222,10.555555555555555,13.88888888888889,0.0,0.89,1,1,1
2021-12-03,17.22222222222222,11.666666666666666,14.444444444444445,0.0,0.67,1,0,1
2021-12-04,17.77777777777778,12.222222222222221,15.0,0.0,1.12,1,0,1
2021-12-05,18.333333333333332,10.555555555555555,14.444444444444445,0.0,0.89,1,0,1
2021-12-06,19.444444444444443,8.333333333333334,13.88888888888889,0.0,0.22,1,0,1
2021-12-07,17.77777777777778,12.222222222222221,15.0,0.254,1.79,1,0,1
2021-12-08,18.88888888888889,10.0,14.444444444444445,0.0,0.89,1,0,1
2021-12-09,15.0,11.11111111111111,13.055555555555555,3.0479999999999996,2.01,1,0,1
2021-12-10,16.666666666666668,7.777777777777778,12.222222222222221,0.0,0.89,0,0,0
2021-12-11,19.444444444444443,8.333333333333334,13.88888888888889,0.0,1.57,0,0,0
2021-12-12,17.77777777777778,6.111111111111111,11.944444444444445,0.0,0.67,0,0,0
2021-12-13,15.0,8.333333333333334,11.666666666666666,0.7619999999999999,3.36,1,0,0
2021-12-14,14.444444444444445,6.111111111111111,10.277777777777777,54.864,3.58,1,1,0
2021-12-15,13.88888888888889,3.888888888888889,8.88888888888889,0.0,1.12,0,0,0
2021-12-16,14.444444444444445,4.444444444444445,9.444444444444445,0.7619999999999999,1.34,1,0,1
2021-12-17,18.88888888888889,7.222222222222222,13.055555555555555,0.0,0.22,1,0,1
2021-12-18,20.555555555555554,5.555555555555555,13.055555555555555,0.0,0.89,0,0,0
2021-12-19,18.333333333333332,5.555555555555555,11.944444444444445,0.0,1.12,1,0,0
2021-12-20,18.88888888888889,5.0,11.944444444444445,0.0,0.0,1,0,1
2021-12-21,20.555555555555554,10.0,15.277777777777777,0.0,0.22,0,0,1
2021-12-22,17.77777777777778,8.333333333333334,13.055555555555555,0.0,0.0,0,0,0
2021-12-23,14.444444444444445,11.11111111111111,12.777777777777777,42.163999999999994,4.92,1,0,1
2021-12-24,16.11111111111111,11.11111111111111,13.61111111111111,7.365999999999999,2.24,1,0,0
2021-12-25,13.333333333333332,10.0,11.666666666666666,13.716,1.57,1,0,1
2021-12-26,15.0,6.666666666666666,10.833333333333334,1.778,0.22,1,0,0
2021-12-27,12.777777777777777,5.555555555555555,9.166666666666666,6.095999999999999,1.34,1,0,1
2021-12-28,12.777777777777777,5.555555555555555,9.166666666666666,0.0,1.12,1,0,0
2021-12-29,11.666666666666666,7.777777777777778,9.722222222222221,44.196,4.47,1,0,0
2021-12-30,12.777777777777777,10.555555555555555,11.666666666666666,65.27799999999999,4.92,1,0,0
